index, result, benchmark, correct
22057, 1, 1, correct
22058, 7, 3, miss
22059, 7, 7, correct
22060, 8, 8, correct
22061, 2, 2, correct
22062, 4, 4, correct
22063, 6, 6, correct
22064, 2, 2, correct
22065, 3, 3, correct
22066, 9, 9, correct
22067, 3, 3, correct
22068, 0, 2, miss
22069, 9, 9, correct
22070, 1, 1, correct
22071, 5, 5, correct
22072, 9, 9, correct
22073, 8, 8, correct
22074, 5, 5, correct
22075, 9, 9, correct
22076, 7, 7, correct
22077, 6, 6, correct
22078, 1, 1, correct
22079, 7, 7, correct
22080, 6, 6, correct
22081, 3, 3, correct
22082, 0, 0, correct
22083, 4, 4, correct
22084, 3, 3, correct
22085, 8, 8, correct
22086, 4, 4, correct
22087, 7, 7, correct
22088, 3, 3, correct
22089, 6, 6, correct
22090, 1, 1, correct
22091, 3, 3, correct
22092, 0, 0, correct
22093, 5, 5, correct
22094, 1, 1, correct
22095, 6, 6, correct
22096, 3, 3, correct
22097, 9, 9, correct
22098, 0, 0, correct
22099, 1, 1, correct
22100, 2, 2, correct
22101, 0, 0, correct
22102, 6, 6, correct
22103, 1, 7, miss
22104, 2, 2, correct
22105, 0, 0, correct
22106, 1, 1, correct
22107, 9, 2, miss
22108, 2, 2, correct
22109, 6, 2, miss
22110, 7, 7, correct
22111, 6, 6, correct
22112, 4, 4, correct
22113, 0, 0, correct
22114, 3, 5, miss
22115, 7, 7, correct
22116, 4, 4, correct
22117, 1, 2, miss
22118, 1, 1, correct
22119, 1, 1, correct
22120, 2, 2, correct
22121, 9, 9, correct
22122, 0, 0, correct
22123, 0, 0, correct
22124, 7, 7, correct
22125, 3, 3, correct
22126, 3, 3, correct
22127, 2, 2, correct
22128, 1, 1, correct
22129, 7, 7, correct
22130, 9, 9, correct
22131, 0, 0, correct
22132, 5, 5, correct
22133, 1, 1, correct
22134, 2, 2, correct
22135, 6, 6, correct
22136, 7, 7, correct
22137, 4, 4, correct
22138, 2, 2, correct
22139, 2, 2, correct
22140, 6, 6, correct
22141, 1, 1, correct
22142, 1, 1, correct
22143, 4, 4, correct
22144, 4, 4, correct
22145, 1, 1, correct
22146, 4, 4, correct
22147, 9, 3, miss
22148, 4, 4, correct
22149, 8, 8, correct
22150, 1, 1, correct
22151, 7, 7, correct
22152, 5, 5, correct
22153, 7, 7, correct
22154, 0, 0, correct
22155, 8, 8, correct
22156, 6, 6, correct
22157, 1, 1, correct
22158, 3, 3, correct
22159, 0, 0, correct
22160, 7, 7, correct
22161, 3, 3, correct
22162, 7, 7, correct
22163, 1, 1, correct
22164, 1, 1, correct
22165, 7, 7, correct
22166, 6, 6, correct
22167, 9, 9, correct
22168, 4, 4, correct
22169, 3, 3, correct
22170, 6, 6, correct
22171, 0, 0, correct
22172, 6, 6, correct
22173, 2, 2, correct
22174, 9, 9, correct
22175, 2, 2, correct
22176, 6, 6, correct
22177, 1, 1, correct
22178, 9, 9, correct
22179, 1, 1, correct
22180, 7, 7, correct
22181, 0, 0, correct
22182, 7, 7, correct
22183, 3, 3, correct
22184, 5, 5, correct
22185, 3, 3, correct
22186, 0, 0, correct
22187, 7, 7, correct
22188, 9, 9, correct
22189, 8, 8, correct
22190, 2, 2, correct
22191, 6, 6, correct
22192, 3, 3, correct
22193, 9, 9, correct
22194, 1, 1, correct
22195, 4, 4, correct
22196, 1, 1, correct
22197, 2, 2, correct
22198, 6, 6, correct
22199, 6, 6, correct
22200, 4, 4, correct
22201, 1, 1, correct
22202, 7, 7, correct
22203, 1, 1, correct
22204, 4, 4, correct
22205, 8, 8, correct
22206, 0, 0, correct
22207, 9, 9, correct
22208, 8, 8, correct
22209, 9, 9, correct
22210, 7, 7, correct
22211, 4, 4, correct
22212, 1, 1, correct
22213, 5, 5, correct
22214, 0, 0, correct
22215, 2, 2, correct
22216, 1, 1, correct
22217, 8, 8, correct
22218, 7, 7, correct
22219, 3, 3, correct
22220, 2, 2, correct
22221, 6, 6, correct
22222, 4, 4, correct
22223, 8, 8, correct
22224, 3, 3, correct
22225, 1, 1, correct
22226, 6, 6, correct
22227, 9, 9, correct
22228, 8, 8, correct
22229, 2, 2, correct
22230, 7, 0, miss
22231, 0, 0, correct
22232, 1, 1, correct
22233, 9, 9, correct
22234, 3, 3, correct
22235, 7, 7, correct
22236, 7, 7, correct
22237, 7, 7, correct
22238, 9, 9, correct
22239, 9, 9, correct
22240, 5, 5, correct
22241, 2, 2, correct
22242, 3, 3, correct
22243, 5, 5, correct
22244, 6, 6, correct
22245, 0, 0, correct
22246, 2, 2, correct
22247, 9, 7, miss
22248, 3, 8, miss
22249, 7, 7, correct
22250, 2, 2, correct
22251, 1, 1, correct
22252, 3, 3, correct
22253, 2, 8, miss
22254, 6, 6, correct
22255, 7, 7, correct
22256, 2, 2, correct
22257, 0, 0, correct
22258, 1, 1, correct
22259, 8, 8, correct
22260, 2, 2, correct
22261, 9, 3, miss
22262, 1, 1, correct
22263, 9, 9, correct
22264, 3, 3, correct
22265, 6, 6, correct
22266, 8, 8, correct
22267, 8, 3, miss
22268, 1, 1, correct
22269, 1, 1, correct
22270, 3, 3, correct
22271, 1, 1, correct
22272, 7, 7, correct
22273, 9, 8, miss
22274, 4, 4, correct
22275, 1, 1, correct
22276, 8, 8, correct
22277, 1, 1, correct
22278, 6, 6, correct
22279, 6, 6, correct
22280, 4, 4, correct
22281, 1, 1, correct
22282, 2, 2, correct
22283, 6, 6, correct
22284, 9, 9, correct
22285, 3, 3, correct
22286, 3, 3, correct
22287, 1, 1, correct
22288, 0, 0, correct
22289, 5, 5, correct
22290, 2, 2, correct
22291, 8, 8, correct
22292, 3, 3, correct
22293, 5, 5, correct
22294, 7, 2, miss
22295, 4, 4, correct
22296, 8, 8, correct
22297, 6, 6, correct
22298, 1, 1, correct
22299, 1, 1, correct
22300, 5, 5, correct
22301, 5, 5, correct
22302, 8, 1, miss
22303, 7, 7, correct
22304, 4, 4, correct
22305, 7, 7, correct
22306, 2, 2, correct
22307, 0, 0, correct
22308, 9, 9, correct
22309, 7, 9, miss
22310, 8, 1, miss
22311, 1, 1, correct
22312, 7, 9, miss
22313, 9, 9, correct
22314, 2, 2, correct
22315, 1, 1, correct
22316, 2, 2, correct
22317, 1, 1, correct
22318, 6, 6, correct
22319, 4, 4, correct
22320, 3, 3, correct
22321, 1, 1, correct
22322, 6, 6, correct
22323, 9, 9, correct
22324, 2, 2, correct
22325, 1, 2, miss
22326, 0, 0, correct
22327, 1, 1, correct
22328, 1, 1, correct
22329, 0, 0, correct
22330, 4, 4, correct
22331, 6, 6, correct
22332, 4, 4, correct
22333, 8, 8, correct
22334, 0, 0, correct
22335, 9, 9, correct
22336, 1, 1, correct
22337, 4, 4, correct
22338, 0, 0, correct
22339, 2, 2, correct
22340, 8, 8, correct
22341, 3, 5, miss
22342, 7, 7, correct
22343, 2, 2, correct
22344, 7, 7, correct
22345, 3, 3, correct
22346, 1, 1, correct
22347, 8, 8, correct
22348, 5, 5, correct
22349, 2, 2, correct
22350, 9, 4, miss
22351, 8, 8, correct
22352, 0, 0, correct
22353, 4, 4, correct
22354, 1, 1, correct
22355, 6, 6, correct
22356, 4, 4, correct
22357, 8, 8, correct
22358, 2, 2, correct
22359, 6, 6, correct
22360, 2, 2, correct
22361, 4, 4, correct
22362, 7, 7, correct
22363, 9, 9, correct
22364, 4, 4, correct
22365, 7, 7, correct
22366, 6, 6, correct
22367, 8, 8, correct
22368, 0, 0, correct
22369, 2, 2, correct
22370, 4, 4, correct
22371, 8, 8, correct
22372, 3, 3, correct
22373, 1, 1, correct
22374, 0, 0, correct
22375, 8, 8, correct
22376, 9, 9, correct
22377, 5, 5, correct
22378, 4, 4, correct
22379, 0, 0, correct
22380, 3, 3, correct
22381, 8, 8, correct
22382, 3, 3, correct
22383, 4, 4, correct
22384, 4, 4, correct
22385, 6, 6, correct
22386, 8, 8, correct
22387, 6, 6, correct
22388, 4, 4, correct
22389, 0, 0, correct
22390, 2, 2, correct
22391, 6, 6, correct
22392, 9, 9, correct
22393, 8, 8, correct
22394, 0, 0, correct
22395, 3, 3, correct
22396, 4, 4, correct
22397, 3, 3, correct
22398, 0, 0, correct
22399, 8, 8, correct
22400, 9, 9, correct
22401, 1, 1, correct
22402, 7, 7, correct
22403, 1, 1, correct
22404, 3, 3, correct
22405, 0, 0, correct
22406, 8, 8, correct
22407, 4, 4, correct
22408, 7, 7, correct
22409, 0, 0, correct
22410, 2, 2, correct
22411, 6, 6, correct
22412, 1, 1, correct
22413, 3, 3, correct
22414, 6, 6, correct
22415, 0, 0, correct
22416, 4, 4, correct
22417, 6, 6, correct
22418, 6, 6, correct
22419, 7, 7, correct
22420, 6, 6, correct
22421, 5, 2, miss
22422, 0, 0, correct
22423, 9, 9, correct
22424, 9, 9, correct
22425, 0, 0, correct
22426, 2, 2, correct
22427, 8, 8, correct
22428, 9, 9, correct
22429, 3, 3, correct
22430, 6, 6, correct
22431, 1, 1, correct
22432, 6, 6, correct
22433, 2, 2, correct
22434, 3, 3, correct
22435, 7, 7, correct
22436, 6, 5, miss
22437, 8, 8, correct
22438, 8, 8, correct
22439, 3, 3, correct
22440, 3, 3, correct
22441, 0, 0, correct
22442, 9, 9, correct
22443, 6, 6, correct
22444, 2, 2, correct
22445, 7, 7, correct
22446, 0, 0, correct
22447, 9, 9, correct
22448, 9, 9, correct
22449, 1, 1, correct
22450, 8, 8, correct
22451, 6, 6, correct
22452, 6, 6, correct
22453, 1, 1, correct
22454, 4, 4, correct
22455, 8, 8, correct
22456, 8, 8, correct
22457, 9, 9, correct
22458, 8, 8, correct
22459, 9, 9, correct
22460, 7, 7, correct
22461, 1, 1, correct
22462, 6, 4, miss
22463, 2, 2, correct
22464, 1, 9, miss
22465, 9, 9, correct
22466, 8, 8, correct
22467, 8, 8, correct
22468, 0, 0, correct
22469, 1, 1, correct
22470, 0, 0, correct
22471, 0, 0, correct
22472, 2, 2, correct
22473, 4, 4, correct
22474, 4, 4, correct
22475, 9, 9, correct
22476, 1, 1, correct
22477, 0, 0, correct
22478, 1, 1, correct
22479, 6, 6, correct
22480, 2, 2, correct
22481, 5, 5, correct
22482, 6, 6, correct
22483, 8, 3, miss
22484, 7, 7, correct
22485, 6, 6, correct
22486, 8, 8, correct
22487, 0, 0, correct
22488, 4, 4, correct
22489, 7, 7, correct
22490, 6, 6, correct
22491, 7, 0, miss
22492, 1, 1, correct
22493, 5, 5, correct
22494, 4, 4, correct
22495, 7, 7, correct
22496, 2, 2, correct
22497, 7, 7, correct
22498, 7, 7, correct
22499, 4, 4, correct
22500, 2, 2, correct
22501, 3, 3, correct
22502, 4, 4, correct
22503, 4, 3, miss
22504, 8, 8, correct
22505, 0, 0, correct
22506, 6, 6, correct
22507, 6, 6, correct
22508, 9, 7, miss
22509, 4, 4, correct
22510, 6, 5, miss
22511, 2, 2, correct
22512, 4, 4, correct
22513, 6, 6, correct
22514, 8, 8, correct
22515, 1, 1, correct
22516, 6, 6, correct
22517, 9, 9, correct
22518, 6, 6, correct
22519, 5, 5, correct
22520, 6, 6, correct
22521, 2, 2, correct
22522, 7, 7, correct
22523, 6, 8, miss
22524, 9, 9, correct
22525, 6, 6, correct
22526, 7, 7, correct
22527, 1, 1, correct
22528, 6, 6, correct
22529, 5, 0, miss
22530, 3, 3, correct
22531, 7, 9, miss
22532, 7, 7, correct
22533, 9, 8, miss
22534, 4, 4, correct
22535, 4, 4, correct
22536, 6, 6, correct
22537, 1, 1, correct
22538, 6, 6, correct
22539, 0, 0, correct
22540, 1, 1, correct
22541, 8, 8, correct
22542, 3, 3, correct
22543, 1, 1, correct
22544, 1, 1, correct
22545, 7, 7, correct
22546, 9, 9, correct
22547, 3, 3, correct
22548, 6, 6, correct
22549, 8, 8, correct
22550, 5, 5, correct
22551, 2, 2, correct
22552, 9, 9, correct
22553, 1, 1, correct
22554, 4, 4, correct
22555, 6, 6, correct
22556, 4, 4, correct
22557, 5, 5, correct
22558, 9, 9, correct
22559, 6, 6, correct
22560, 6, 6, correct
22561, 5, 5, correct
22562, 1, 1, correct
22563, 3, 3, correct
22564, 1, 2, miss
22565, 1, 1, correct
22566, 4, 4, correct
22567, 2, 2, correct
22568, 1, 1, correct
22569, 5, 5, correct
22570, 5, 5, correct
22571, 0, 0, correct
22572, 7, 7, correct
22573, 3, 3, correct
22574, 9, 9, correct
22575, 2, 2, correct
22576, 8, 8, correct
22577, 8, 8, correct
22578, 9, 4, miss
22579, 8, 8, correct
22580, 6, 6, correct
22581, 7, 7, correct
22582, 4, 4, correct
22583, 0, 0, correct
22584, 0, 0, correct
22585, 7, 7, correct
22586, 2, 2, correct
22587, 3, 8, miss
22588, 4, 4, correct
22589, 3, 3, correct
22590, 8, 8, correct
22591, 1, 1, correct
22592, 3, 3, correct
22593, 9, 9, correct
22594, 1, 1, correct
22595, 0, 0, correct
22596, 9, 9, correct
22597, 5, 5, correct
22598, 8, 8, correct
22599, 0, 0, correct
22600, 9, 7, miss
22601, 1, 1, correct
22602, 4, 4, correct
22603, 7, 7, correct
22604, 8, 8, correct
22605, 7, 7, correct
22606, 8, 8, correct
22607, 3, 3, correct
22608, 5, 5, correct
22609, 0, 0, correct
22610, 4, 4, correct
22611, 4, 4, correct
22612, 5, 5, correct
22613, 3, 3, correct
22614, 4, 4, correct
22615, 9, 9, correct
22616, 7, 7, correct
22617, 1, 1, correct
22618, 3, 3, correct
22619, 8, 5, miss
22620, 2, 2, correct
22621, 5, 5, correct
22622, 7, 7, correct
22623, 0, 0, correct
22624, 1, 1, correct
22625, 2, 2, correct
22626, 7, 7, correct
22627, 9, 9, correct
22628, 5, 5, correct
22629, 0, 3, miss
22630, 1, 1, correct
22631, 1, 1, correct
22632, 7, 7, correct
22633, 0, 0, correct
22634, 1, 1, correct
22635, 6, 6, correct
22636, 5, 5, correct
22637, 1, 1, correct
22638, 7, 7, correct
22639, 5, 5, correct
22640, 1, 1, correct
22641, 5, 5, correct
22642, 7, 7, correct
22643, 5, 5, correct
22644, 0, 0, correct
22645, 9, 9, correct
22646, 5, 5, correct
22647, 7, 7, correct
22648, 4, 4, correct
22649, 2, 2, correct
22650, 7, 7, correct
22651, 3, 3, correct
22652, 1, 1, correct
22653, 9, 2, miss
22654, 6, 6, correct
22655, 3, 3, correct
22656, 6, 6, correct
22657, 3, 5, miss
22658, 1, 1, correct
22659, 6, 6, correct
22660, 9, 9, correct
22661, 7, 7, correct
22662, 6, 6, correct
22663, 2, 2, correct
22664, 3, 3, correct
22665, 1, 1, correct
22666, 7, 7, correct
22667, 9, 9, correct
22668, 9, 9, correct
22669, 5, 5, correct
22670, 2, 2, correct
22671, 2, 2, correct
22672, 4, 4, correct
22673, 0, 0, correct
22674, 7, 7, correct
22675, 6, 6, correct
22676, 6, 6, correct
22677, 1, 1, correct
22678, 1, 1, correct
22679, 1, 1, correct
22680, 8, 8, correct
22681, 7, 7, correct
22682, 1, 1, correct
22683, 7, 7, correct
22684, 2, 2, correct
22685, 7, 7, correct
22686, 9, 9, correct
22687, 2, 2, correct
22688, 2, 2, correct
22689, 4, 4, correct
22690, 0, 0, correct
22691, 0, 0, correct
22692, 1, 1, correct
22693, 2, 2, correct
22694, 4, 4, correct
22695, 9, 9, correct
22696, 2, 2, correct
22697, 7, 7, correct
22698, 4, 4, correct
22699, 2, 2, correct
22700, 9, 9, correct
22701, 8, 8, correct
22702, 2, 2, correct
22703, 4, 4, correct
22704, 3, 3, correct
22705, 4, 4, correct
22706, 8, 8, correct
22707, 8, 8, correct
22708, 3, 3, correct
22709, 4, 4, correct
22710, 3, 3, correct
22711, 3, 3, correct
22712, 7, 7, correct
22713, 6, 6, correct
22714, 9, 8, miss
22715, 5, 5, correct
22716, 2, 2, correct
22717, 9, 9, correct
22718, 9, 9, correct
22719, 1, 1, correct
22720, 1, 1, correct
22721, 3, 9, miss
22722, 3, 3, correct
22723, 0, 0, correct
22724, 6, 6, correct
22725, 9, 9, correct
22726, 3, 3, correct
22727, 8, 8, correct
22728, 5, 5, correct
22729, 0, 0, correct
22730, 3, 3, correct
22731, 9, 9, correct
22732, 1, 1, correct
22733, 1, 1, correct
22734, 6, 6, correct
22735, 4, 4, correct
22736, 2, 2, correct
22737, 9, 9, correct
22738, 2, 2, correct
22739, 3, 3, correct
22740, 6, 6, correct
22741, 4, 4, correct
22742, 1, 1, correct
22743, 9, 9, correct
22744, 0, 0, correct
22745, 3, 3, correct
22746, 8, 8, correct
22747, 5, 5, correct
22748, 1, 1, correct
22749, 5, 5, correct
22750, 9, 9, correct
22751, 3, 3, correct
22752, 8, 8, correct
22753, 1, 1, correct
22754, 5, 5, correct
22755, 0, 0, correct
22756, 8, 8, correct
22757, 3, 3, correct
22758, 2, 8, miss
22759, 9, 9, correct
22760, 0, 0, correct
22761, 9, 9, correct
22762, 7, 0, miss
22763, 9, 9, correct
22764, 0, 0, correct
22765, 0, 0, correct
22766, 5, 5, correct
22767, 4, 4, correct
22768, 3, 3, correct
22769, 1, 1, correct
22770, 7, 7, correct
22771, 7, 7, correct
22772, 4, 4, correct
22773, 0, 0, correct
22774, 2, 2, correct
22775, 6, 6, correct
22776, 2, 2, correct
22777, 4, 4, correct
22778, 0, 0, correct
22779, 1, 1, correct
22780, 3, 3, correct
22781, 0, 0, correct
22782, 7, 7, correct
22783, 8, 8, correct
22784, 9, 9, correct
22785, 9, 9, correct
22786, 7, 7, correct
22787, 1, 1, correct
22788, 5, 5, correct
22789, 2, 2, correct
22790, 4, 4, correct
22791, 8, 8, correct
22792, 7, 7, correct
22793, 1, 1, correct
22794, 1, 1, correct
22795, 6, 6, correct
22796, 2, 2, correct
22797, 3, 3, correct
22798, 2, 2, correct
22799, 6, 8, miss
22800, 8, 8, correct
22801, 9, 9, correct
22802, 5, 5, correct
22803, 9, 9, correct
22804, 4, 4, correct
22805, 4, 4, correct
22806, 6, 6, correct
22807, 2, 2, correct
22808, 9, 9, correct
22809, 7, 7, correct
22810, 9, 9, correct
22811, 5, 5, correct
22812, 0, 0, correct
22813, 6, 6, correct
22814, 3, 3, correct
22815, 0, 0, correct
22816, 1, 1, correct
22817, 5, 5, correct
22818, 4, 4, correct
22819, 8, 8, correct
22820, 9, 9, correct
22821, 9, 9, correct
22822, 9, 9, correct
22823, 4, 4, correct
22824, 5, 5, correct
22825, 3, 3, correct
22826, 7, 7, correct
22827, 3, 3, correct
22828, 9, 9, correct
22829, 7, 7, correct
22830, 5, 5, correct
22831, 0, 0, correct
22832, 4, 4, correct
22833, 4, 4, correct
22834, 2, 2, correct
22835, 9, 9, correct
22836, 0, 0, correct
22837, 8, 8, correct
22838, 2, 4, miss
22839, 7, 7, correct
22840, 2, 2, correct
22841, 2, 2, correct
22842, 1, 1, correct
22843, 7, 7, correct
22844, 6, 6, correct
22845, 3, 3, correct
22846, 6, 6, correct
22847, 9, 9, correct
22848, 7, 7, correct
22849, 2, 2, correct
22850, 3, 3, correct
22851, 4, 4, correct
22852, 6, 6, correct
22853, 6, 6, correct
22854, 4, 4, correct
22855, 5, 5, correct
22856, 8, 8, correct
22857, 1, 1, correct
22858, 4, 4, correct
22859, 4, 4, correct
22860, 1, 1, correct
22861, 1, 3, miss
22862, 0, 0, correct
22863, 6, 6, correct
22864, 7, 7, correct
22865, 6, 6, correct
22866, 1, 1, correct
22867, 1, 1, correct
22868, 2, 2, correct
22869, 6, 6, correct
22870, 9, 9, correct
22871, 8, 8, correct
22872, 6, 6, correct
22873, 9, 4, miss
22874, 1, 1, correct
22875, 0, 0, correct
22876, 7, 7, correct
22877, 5, 5, correct
22878, 1, 1, correct
22879, 9, 9, correct
22880, 3, 3, correct
22881, 1, 1, correct
22882, 3, 3, correct
22883, 8, 2, miss
22884, 0, 0, correct
22885, 8, 8, correct
22886, 7, 7, correct
22887, 2, 2, correct
22888, 6, 6, correct
22889, 2, 2, correct
22890, 7, 7, correct
22891, 8, 8, correct
22892, 0, 0, correct
22893, 1, 1, correct
22894, 2, 2, correct
22895, 4, 4, correct
22896, 8, 8, correct
22897, 2, 2, correct
22898, 7, 7, correct
22899, 0, 0, correct
22900, 0, 0, correct
22901, 3, 3, correct
22902, 4, 4, correct
22903, 7, 7, correct
22904, 2, 2, correct
22905, 9, 9, correct
22906, 3, 3, correct
22907, 8, 8, correct
22908, 3, 3, correct
22909, 1, 1, correct
22910, 7, 7, correct
22911, 9, 9, correct
22912, 3, 3, correct
22913, 3, 3, correct
22914, 2, 2, correct
22915, 5, 5, correct
22916, 0, 0, correct
22917, 1, 1, correct
22918, 3, 3, correct
22919, 5, 5, correct
22920, 2, 2, correct
22921, 8, 7, miss
22922, 9, 9, correct
22923, 9, 9, correct
22924, 9, 9, correct
22925, 2, 2, correct
22926, 4, 4, correct
22927, 1, 1, correct
22928, 4, 4, correct
22929, 1, 1, correct
22930, 4, 4, correct
22931, 6, 6, correct
22932, 0, 0, correct
22933, 6, 8, miss
22934, 4, 4, correct
22935, 4, 9, miss
22936, 1, 1, correct
22937, 6, 6, correct
22938, 4, 4, correct
22939, 9, 9, correct
22940, 0, 0, correct
22941, 1, 1, correct
22942, 4, 4, correct
22943, 9, 7, miss
22944, 9, 9, correct
22945, 3, 3, correct
22946, 9, 9, correct
22947, 9, 9, correct
22948, 4, 4, correct
22949, 4, 4, correct
22950, 5, 5, correct
22951, 6, 6, correct
22952, 0, 0, correct
22953, 0, 0, correct
22954, 7, 7, correct
22955, 7, 7, correct
22956, 0, 0, correct
22957, 6, 6, correct
22958, 8, 8, correct
22959, 1, 1, correct
22960, 8, 8, correct
22961, 8, 8, correct
22962, 1, 1, correct
22963, 4, 4, correct
22964, 7, 7, correct
22965, 6, 4, miss
22966, 2, 2, correct
22967, 9, 4, miss
22968, 1, 1, correct
22969, 5, 5, correct
22970, 4, 4, correct
22971, 1, 7, miss
22972, 6, 6, correct
22973, 7, 7, correct
22974, 1, 4, miss
22975, 2, 2, correct
22976, 3, 3, correct
22977, 9, 9, correct
22978, 7, 7, correct
22979, 1, 1, correct
22980, 0, 0, correct
22981, 5, 5, correct
22982, 5, 5, correct
22983, 1, 1, correct
22984, 3, 8, miss
22985, 7, 7, correct
22986, 4, 4, correct
22987, 1, 1, correct
22988, 5, 5, correct
22989, 8, 8, correct
22990, 5, 5, correct
22991, 6, 6, correct
22992, 5, 5, correct
22993, 0, 0, correct
22994, 0, 0, correct
22995, 3, 3, correct
22996, 1, 2, miss
22997, 9, 9, correct
22998, 0, 0, correct
22999, 5, 5, correct
23000, 4, 4, correct
23001, 6, 6, correct
23002, 7, 7, correct
23003, 4, 4, correct
23004, 6, 6, correct
23005, 9, 9, correct
23006, 6, 6, correct
23007, 4, 4, correct
23008, 7, 7, correct
23009, 8, 8, correct
23010, 8, 8, correct
23011, 0, 0, correct
23012, 3, 5, miss
23013, 2, 2, correct
23014, 4, 4, correct
23015, 6, 6, correct
23016, 0, 0, correct
23017, 6, 0, miss
23018, 6, 6, correct
23019, 5, 5, correct
23020, 0, 0, correct
23021, 5, 5, correct
23022, 1, 1, correct
23023, 5, 5, correct
23024, 7, 7, correct
23025, 7, 7, correct
23026, 3, 3, correct
23027, 7, 7, correct
23028, 0, 0, correct
23029, 3, 3, correct
23030, 0, 0, correct
23031, 3, 3, correct
23032, 5, 5, correct
23033, 3, 3, correct
23034, 8, 8, correct
23035, 7, 7, correct
23036, 6, 6, correct
23037, 0, 0, correct
23038, 9, 9, correct
23039, 3, 3, correct
23040, 5, 5, correct
23041, 0, 0, correct
23042, 2, 2, correct
23043, 7, 7, correct
23044, 6, 6, correct
23045, 6, 6, correct
23046, 4, 4, correct
23047, 7, 7, correct
23048, 8, 8, correct
23049, 7, 7, correct
23050, 1, 1, correct
23051, 1, 1, correct
23052, 2, 2, correct
23053, 4, 9, miss
23054, 6, 6, correct
23055, 1, 1, correct
